pmid,license,is_open_access
11317806,,N
11317786,,N
11317765,,N
11317822,,N
11280631,,N
11262971,,N
11262965,,N
11154872,,N
11154877,,N
11154884,,N
11154891,,N
11154894,,N
11154896,,N
11496752,,N
11473015,,N
11318434,,N
11154874,,N
11154881,,N
11154886,,N
11154888,,N
11472998,,N
11317780,,N
11317735,,N
11318498,,N
11154875,,N
11154880,,N
11154882,,N
11154887,,N
11154889,,N
11291938,,N
11159334,,N
11156193,,N
11188725,,N
11125149,,N
11213802,,N
11200125,,N
11156189,,N
11125868,,N
11291947,,N
11159331,,N
11119313,cc by,Y
11137471,,N
11125150,,N
11121522,,N
11307862,,N
11119305,cc by,Y
11147307,,N
11147306,,N
11465057,,N
11259936,,N
11204850,,N
11127838,,N
11195938,,N
11120680,,N
11185378,cc by,Y
11198187,,N
11195939,,N
11195934,,N
11214492,,N
11195935,,N
11409917,,N
11195936,,N
11131495,,N
11126941,,N
11195937,,N
11112506,,N
11504890,,N
11285846,,N
11184582,,N
11268471,,N
11511337,,Y
11433035,,N
11418542,,N
11185420,,N
11185422,,N
11185421,,N
11418539,,N
11483157,,Y
11185419,,N
11406594,,N
11287633,,N
11337949,,N
11337946,,N
11305940,,Y
11230385,,N
11230383,,N
11321699,,N
11141514,,N
11187662,,N
11187651,,N
11187594,,N
11190887,,N
11151623,,N
11130924,,N
11130922,,N
11187669,,N
11187667,,N
11187652,,N
11209747,,N
11187647,,N
11187644,,N
11187596,,N
11187589,,N
11187580,,N
11187561,,N
11130923,,N
11348581,,N
11187658,,N
11187548,,N
11187530,,N
11130925,,N
11208275,,N
11198238,,N
11187679,,N
11187656,,N
11187648,,N
11187642,,N
11187593,,N
11187664,,N
11151625,,N
11221647,,N
11348587,,N
11273443,,N
11187498,,N
11187672,,N
11187666,,N
11187654,,N
11187650,,N
11187646,,N
11187616,,N
11187555,,N
11469620,,N
11348586,,N
11187516,,N
11187676,,N
11187661,,N
11187653,,N
11187645,,N
11187550,,N
11187538,,N
11114172,,N
18536015,,N
18533822,,N
18560755,,N
18599922,,N
18599916,,N
18559317,,N
18566499,,N
18566493,,N
18566502,,N
18566496,,N
18566501,,N
18566495,,N
18566492,,N
18566488,,N
18566503,,N
18566497,,N
18566491,,N
18599276,,N
18596077,cc by-nc,Y
18596917,cc by,Y
18599269,,N
18586724,cc by-nc,Y
18586626,,N
18586620,,N
18586614,,N
18586742,cc by-nc,Y
18586733,cc by-nc,Y
18586726,cc by-nc,Y
18562756,,N
18550908,,N
18550902,,N
18596144,,N
18596929,cc by,Y
18578030,,N
18598988,,N
18586740,cc by-nc,Y
18586623,,N
18586617,,N
18586736,cc by-nc,Y
18586707,cc by-nc,Y
18562741,,N
18550912,,N
18550905,,N
18550899,,N
18586628,,N
18586616,,N
18586744,cc by-nc,Y
18586728,cc by-nc,Y
18586713,cc by-nc,Y
18586706,cc by-nc,Y
18550910,,N
18550904,,N
18550898,,N
18593715,cc by-nc,Y
18586625,,N
18586613,,N
18586747,cc by-nc,Y
18586732,cc by-nc,Y
18568716,,N
18550907,,N
18550901,,N
18593717,,N
18586627,,N
18586749,cc by-nc,Y
18586734,cc by-nc,Y
18586720,cc by-nc,Y
18586712,cc by-nc,Y
18550909,,N
18550903,,N
18550897,,N
18578031,,N
18590572,cc by,Y
18586741,cc by-nc,Y
18586746,cc by-nc,Y
18586737,cc by-nc,Y
18586723,cc by-nc,Y
18586708,cc by-nc,Y
18550911,,N
18550906,,N
18550900,,N
18586476,,N
18585895,,N
18583732,,N
18591734,,N
18583731,,N
18584036,cc by,Y
18585905,,N
18582365,cc by,Y
18588693,cc by,Y
18578884,cc by,Y
18580954,,N
18579828,,N
18579831,,N
18577223,cc by,Y
18577208,cc by,Y
18577227,cc by,Y
18570371,,N
18567531,,N
18570646,cc by,Y
18566193,,N
18563924,,N
18564420,cc by,Y
18563176,,N
18562270,,N
18564431,cc by,Y
18562555,,N
18562478,,N
18564421,cc by,Y
18564415,cc by,Y
18562268,,N
18560577,cc by,Y
18559108,cc by,Y
18554421,cc by,Y
18553217,,N
18551166,cc by,Y
18552356,,N
18556756,cc by-nc,Y
18556670,,N
18547065,,N
18555680,,N
18547430,cc by,Y
18545655,cc by,Y
18550044,,N
18547427,cc by,Y
18545266,,N
18547432,cc by,Y
18541042,cc by,Y
18544547,,N
18598743,,N
18541419,,N
18538027,cc by,Y
18534038,cc by,Y
18539611,cc by-nc,Y
18538977,,N
18533712,,N
18538540,,N
18533644,,N
18535082,,N
18534831,,N
18535085,cc by-nc,Y
18523556,cc by,Y
18534830,,N
18523775,,N
18524411,,N
18515044,,N
18601472,,N
18558545,,N
18558527,,N
18554082,,N
18545580,,N
18541505,,N
18541487,,N
18528937,,N
18558548,,N
18558542,,N
18558530,,N
18556265,,N
18521021,,N
18513446,cc by,Y
18595148,,N
18582409,,N
18568824,,N
18558547,,N
18558541,,N
18537680,,N
18523087,,N
18583654,,N
18558550,,N
18558538,,N
18558526,,N
18550489,,N
18541498,,N
18541486,,N
18516294,cc by-nc-nd,N
18558546,,N
18558534,,N
18543401,,N
18541506,,N
18541500,,N
18541494,,N
18520081,,N
18579085,cc by,Y
18574863,,N
18558543,,N
18541509,,N
18541491,,N
18515840,cc by-nc,Y
18515839,cc by-nc,Y
18513389,cc by,Y
18516226,cc by,Y
18512163,,N
18513408,cc by,Y
18515276,,N
18507373,,N
18506642,,N
18510747,cc by,Y
18541060,cc by,Y
18541053,cc by,Y
18541044,cc by,Y
18509079,,N
18508809,cc by-nc,Y
18505281,,N
18508219,,N
18505553,cc by,Y
18602247,,N
18595779,,N
18585096,,N
18586558,,N
18585097,,N
18554198,,N
18571462,,N
18555957,,N
18548169,,N
18583153,,N
18550417,,N
18539074,,N
18571937,,N
18524685,,N
18583157,,N
18555741,,N
18561648,,N
18545466,,N
18519185,,N
18601560,,N
18529183,,N
18601522,,N
18522065,,N
18572418,,N
18554930,,N
18601547,,N
18545500,,N
18511683,,N
18571437,,N
18562214,,N
18547870,,N
18511127,,N
18585059,,N
18555734,,N
18511333,,N
18551400,,N
18514544,,N
18551837,,N
18542455,,N
18592055,,N
18507132,,N
18542219,,N
18599393,,N
18573083,,N
18573067,,N
18560122,,N
18560073,,N
18537731,,N
18573064,,N
18560100,,N
18573069,,N
18560118,,N
18560105,,N
18592195,,N
18573066,,N
18560121,,N
18599400,,N
18560487,,N
18560080,,N
18560068,,N
18537738,,N
18537732,,N
18507569,,N
18509479,cc by,Y
18599397,,N
18528527,cc by,Y
18546506,,N
18566641,cc by,Y
18575676,,N
18546495,,N
18575681,,N
18579950,,N
18579944,,N
18579952,,N
18579946,,N
18579949,,N
18579943,,N
18579951,,N
18579945,,N
18579972,,N
18579954,,N
18579948,,N
18579942,,N
18579938,,N
18579932,,N
18579941,,N
18579935,,N
18579929,,N
18579940,,N
18579934,,N
18579937,,N
18579931,,N
18579939,,N
18579933,,N
18579936,,N
18579930,,N
15688152,,N
15732138,,N
15694607,,N
15694606,,N
15694609,,N
15696507,,N
15734827,,N
15729112,,N
15717961,,N
15740621,cc by,Y
15740623,cc by,Y
15645448,,N
15694644,,N
15652537,,N
15735639,,N
15731213,,N
15731210,,N
15731209,,N
15728114,,N
15725347,cc by,Y
15737002,cc by,Y
15728119,,N
15728374,,N
15728355,,N
15728118,,N
15728113,,N
15728115,,N
15722481,,Y
15713731,,N
15713738,,N
15713736,,N
15713233,cc by,Y
15713732,,N
15708978,,N
15703297,,N
15701728,,N
15699023,,N
15695329,,N
15691387,cc by,Y
15691854,,N
15719944,,N
15719932,,N
15707249,,N
15707243,,N
15700528,,N
15700522,,N
15688566,,N
15688560,,N
15726857,,N
15719945,,N
15719941,,N
15719935,,N
15719930,,N
15707252,,N
15707246,,N
15707240,,N
15694882,,N
15688563,,N
15688557,,N
15678539,,N
15687295,,N
15680584,,N
15650198,,N
15720123,,N
15719938,,N
15717553,,N
15707251,,N
15707245,,N
15694887,,N
15694881,,N
15688568,,N
15688562,,N
15688556,,N
15719943,,N
15719936,,N
15719931,,N
15717556,,N
15717550,,N
15707248,,N
15707242,,N
15700521,,N
15691255,,N
15688565,,N
15688559,,N
15738704,,N
15720773,,N
15719940,,N
15719937,,N
15717552,,N
15707250,,N
15707244,,N
15700529,,N
15700523,,N
15694886,,N
15694880,,N
15691253,,N
15688567,,N
15688561,,N
15688555,,N
15681474,,N
15659945,,N
15719064,cc by,Y
15719928,,N
15717555,,N
15711463,,N
15694883,,N
15691254,,N
15688564,,N
15688558,,N
15677705,,N
15671118,,N
15667654,cc by,Y
15661797,,N
15661073,cc by,Y
15661799,,N
15657104,,N
15657098,,N
15697583,,N
15693973,,Y
15647296,,N
15647297,,N
15697661,,N
15638940,cc by,Y
15632283,,N
15732403,,N
15732397,,N
15732391,,N
15732385,,N
15704432,,N
15691175,,N
15691169,,N
15669610,,N
15646876,,N
15646870,,N
15638186,,N
15628276,,N
15628270,,N
15628264,,N
15724147,,N
15691723,,N
15732406,,N
15732400,,N
15732394,,N
15669625,,N
15644688,,N
15646873,,N
15638189,,N
15628273,,N
15628267,,N
15732405,,N
15732399,,N
15732393,,N
15732387,,N
15646872,,N
15638188,,N
15638182,,N
15628272,,N
15628266,,N
15732402,,N
15732396,,N
15732390,,N
15720739,,N
15646875,,N
15646869,,N
15638191,,N
15638185,,N
15628275,,N
15732398,,N
15732392,,N
15732386,,N
15709538,,N
15682367,,N
15677752,,N
15672992,,N
15669611,,N
15646877,,N
15646871,,N
15641127,,N
15638187,,N
15628277,,N
15628271,,N
15628265,,N
15732401,,N
15732395,,N
15732389,,N
15649663,,N
15691173,,N
15682358,,N
15649660,,N
15648619,,N
15646874,,N
15646868,,N
15638190,,N
15638184,,N
15628274,,N
15628268,,N
15630474,cc by,Y
15697406,,N
15642104,,Y
15724538,,N
15724532,,N
15699520,,N
15684641,,N
15714604,,N
15687804,,N
15660609,,N
15631138,,N
15714603,,N
15712589,,N
15651604,,N
15714606,,N
15651607,,N
15714602,,N
15663326,,N
15651621,,N
15646601,,N
15645810,,N
15714605,,N
15651630,,N
15651624,,N
15651606,,N
15692865,,N
15685472,,N
15693526,,N
15643363,,N
15640922,,N
15658752,,N
15688594,,N
15641722,,N
15641716,,N
15641268,,N
15641725,,N
15641719,,N
15641713,,N
15641724,,N
15641718,,N
15641721,,N
15641715,,N
15641723,,N
15641717,,N
15669703,,N
15641726,,N
15641720,,N
15641714,,N
15628094,,N
15641740,,N
15641734,,N
15641728,,N
15641737,,N
15641731,,N
15641736,,N
15641730,,N
15641739,,N
15641733,,N
15641727,,N
15641735,,N
15641729,,N
15641738,,N
15641732,,N
15648861,,N
15648864,,N
15648858,,N
15648857,,N
15729847,,N
15648860,,N
15648854,,N
15648862,,N
15648856,,N
15648859,,N
15648873,,N
15648875,,N
15648869,,N
15663000,,N
15648872,,N
15648874,,N
15648868,,N
15648871,,N
15648865,,N
15684131,,N
15665081,,N
15661072,cc by,Y
15647112,cc by,Y
15718609,,N
15706506,,N
15702496,,N
15718638,,N
15718608,,N
15706505,,N
15706493,,N
15693733,,N
15718640,,N
15706501,,N
15693741,,N
15718595,,N
15706510,,N
15706504,,N
15706535,,N
15706523,,N
15706522,,N
15706516,,N
11971890,,N
11971887,,N
11943758,,N
11936959,,N
11886703,,N
11958959,,N
11936965,,N
11916991,,N
11792450,,N
11934295,,N
11934042,,N
11879990,,N
11848691,,N
11911044,,N
11879992,,N
11874384,,N
11861628,,N
11925684,,N
11922947,,N
11896232,,N
11879993,,N
11879991,,N
11861627,,N
11879989,,N
11861630,,N
11840360,,N
11851371,,N
11852444,,N
11849962,,N
11830366,,N
11861572,,N
11830367,,N
11814811,,N
11809317,,N
11802913,,N
11929101,,N
11894217,,N
11878284,,N
11830369,,N
11873840,,N
11868916,,N
11847071,,N
11830370,,N
11830368,,N
11935986,,N
11933763,,N
11784144,,N
11751294,,N
11928508,,N
11918212,,N
11865672,,N
11827135,,N
11956033,,Y
11924739,,N
11836224,,N
11795822,,N
11786909,,N
11779685,,N
11742675,,N
11738638,,N
11958484,,N
11924738,,N
11911795,,N
11786036,,N
11935984,,N
11928516,,N
11874136,,N
11839180,,N
11835218,,N
11814636,,N
11806040,,N
11781554,,N
11779683,,N
11779681,,N
11773027,,N
11755753,,N
11747539,,N
11842521,,N
11808201,,N
11779686,,N
11779684,,N
11779682,,N
11771659,,N
11852439,,N
11824191,,N
11765856,,N
11734398,,N
11734395,,N
11705413,,N
11852440,,N
11852435,,N
11811830,,N
11765853,,N
11765850,,N
11765855,,N
11765848,,N
11728961,,N
11852436,,N
11797549,,N
11767237,,N
11765847,,N
11734390,,N
11852437,,N
11765851,,N
11734396,,N
11734393,,N
11679272,,N
11852438,,N
11811836,,N
11797758,,N
11770920,,N
11734397,,N
11734387,,N
11731481,,N
11691853,,N
11831620,,N
11729175,,N
11724734,,N
11700161,,N
11704440,,N
11704438,,N
11684484,,N
11762901,,N
11704439,,N
11730212,,N
11718425,,N
11785173,,N
11766954,,N
11704441,,N
11735981,,N
11681752,,N
11583924,,N
11583922,,N
11783711,,N
11681756,,N
11681751,,N
11606816,,N
11600071,,N
11583923,,N
11709813,,N
11709810,,N
11606367,,N
11583925,,N
11709814,,N
11564238,,N
11564236,,N
11709812,,N
11681755,,N
11681750,,N
11709811,,N
11690061,,N
11518660,,N
11767220,,N
11557883,,N
11535203,,N
11524346,,N
11889740,,N
11586935,,N
11567718,,N
11569548,,N
11557880,,N
11518667,,N
11518662,,N
11604028,,N
11599083,,N
11518663,,N
11776294,,N
11704346,,N
11696968,,N
11673116,cc by,Y
11552515,,N
11524226,,N
11518664,,N
11580367,,N
11680275,,N
11680274,,N
11680276,,N
11681348,,N
11563528,,N
11579224,,N
11563530,,N
11551815,,N
11972320,,Y
11932232,,N
11560065,,N
11560066,,N
11875034,,N
11861926,,N
11720961,,Y
11720964,,Y
11708322,,N
11560294,,N
11854507,,N
11779846,,N
11779829,,N
11742071,,N
11838239,,N
11833477,,N
11825195,,N
11825188,,N
11825183,,N
11825181,,N
11825176,,N
11790276,,N
11604948,,N
11604940,,N
11604873,,N
11604791,,N
11604776,,N
11604749,,N
11604744,,N
11604733,,N
11604714,,N
11515942,,N
11835484,,N
11825285,,N
11825275,,N
11825213,,N
11825210,,N
11825196,,N
11825177,,N
11799575,,N
11783444,cc by,Y
11776741,,N
11677741,,N
11604947,,N
11604806,,N
11604785,,N
11604777,,N
11604734,,N
11577819,,N
11837217,,N
11833483,,N
11825230,,N
11825203,,N
11825167,,N
11793771,,N
11776738,,N
11604792,,N
11604787,,N
11604750,,N
11825231,,N
11825190,,N
11813803,,N
11793770,,N
11776737,,N
11709102,,N
11604810,,N
11604801,,N
11604783,,N
11552691,,N
11825289,,N
11825277,,N
11825263,,N
11825261,,N
11825255,,N
11825239,,N
11825207,,N
11825186,,N
11825160,,N
11825146,,N
11776740,,N
11776735,,N
11776733,,N
11673654,cc by,Y
11604891,,N
11604789,,N
11604774,,N
11604747,,N
11604725,,N
11522212,,N
11825264,,N
11825260,,N
11825258,,N
11825256,,N
11825238,,N
11825206,,N
11791229,,N
11791220,,N
11776739,,N
11776732,,N
11604960,,N
11604826,,N
11604798,,N
11604790,,N
11604737,,N
11604724,,N
11604718,,N
11558895,,N
11515944,,N
11591660,,N
11687564,,N
11574674,,N
11597334,,Y
11553813,,N
11686886,,Y
11833978,,N
11543428,,N
11542871,,N
11700589,,N
15919231,,N
15896998,,N
15919230,,N
15893745,,N
15890326,,N
15963765,,N
15886001,,N
15966002,,N
15913979,,N
15896995,,N
15942930,,N
15939467,,N
15919233,,N
15896997,,N
15963614,,N
15954181,,N
15936173,,N
15924275,,N
15939573,,N
15921885,,N
15963690,,N
15922562,,N
15965922,,N
15936926,,N
15949918,,N
15936925,,N
15897005,,N
15939532,,N
15955732,,N
15936137,,N
15937897,,N
15948174,,N
15893453,,N
15958207,,N
15896867,,Y
15961593,,N
15968671,,N
15968661,,N
15967510,,N
15967031,cc by,Y
15958172,cc by,Y
15963230,cc by,Y
15963755,,N
15958165,cc by,Y
15961340,,N
15941743,,N
15941477,cc by,Y
15942029,,Y
15941473,cc by,Y
15939416,,N
15936908,,N
15967731,,N
15932905,,N
15971776,,N
15971770,,N
15922590,,N
15943429,,N
15943423,,N
15943417,,N
15929907,cc0,Y
15852353,,N
15854841,,N
15971773,,N
15961495,,N
15957599,,N
15943426,,N
15943420,,N
15971778,,N
15959477,,N
15943431,,N
15943425,,N
15943419,,N
15854842,,N
15930489,,N
15894180,,N
15932901,,N
15971781,,N
15971775,,N
15961464,,N
15943428,,N
15943422,,N
15909332,,N
15894176,,N
15854847,,N
15971777,,N
15961480,,N
15961474,,N
15961466,,N
15959938,,N
15945146,,N
15943430,,N
15943424,,N
15943418,,N
15916555,,N
15854843,,N
15928346,,N
15929793,cc by,Y
15971780,,N
15971774,,N
15894175,,N
15957600,,N
15957594,,N
15943427,,N
15943421,,N
15930497,,N
15921533,cc by,Y
15924230,,N
15921507,cc by,Y
15919728,,N
15914541,,N
15960839,cc by,Y
15960827,cc by,Y
15914544,,N
15960842,cc by,Y
15960836,cc by,Y
15960830,cc by,Y
15960841,cc by,Y
15960835,cc by,Y
15960826,cc by,Y
15960840,cc by,Y
15960828,cc by,Y
15960843,cc by,Y
15960837,cc by,Y
15960831,cc by,Y
15960825,cc by,Y
15905486,,N
15905485,,N
15905279,,N
15899970,,N
15895191,,N
15890745,,N
15890744,,N
15890068,cc by,Y
15890743,,N
15890080,cc by,Y
15888205,cc by,Y
15886390,,Y
15886278,,N
15879455,,N
15876352,cc by,Y
15876660,,N
15892875,cc by,Y
15969802,,N
15940995,,N
15875801,,N
15875795,,N
15875789,,N
15899795,,N
15889546,,N
15887560,,N
15887554,,N
15885568,,N
15872343,,N
15868829,,N
15940986,,N
15877071,,N
15875804,,N
15875798,,N
15875792,,N
15889555,,N
15889549,,N
15887557,,N
15887551,,N
15887545,,N
15885565,,N
15868832,,N
15868826,,N
15868101,,N
15921464,,N
15952744,,N
15971838,,N
15966622,,N
15941003,,N
15875803,,N
15875797,,N
15875791,,N
15889548,,N
15889080,,N
15887562,,N
15887556,,N
15887550,,N
15887532,,N
15885564,,N
15882333,,N
15868831,,N
15868825,,N
15969801,,N
15940994,,N
15934398,,N
15875800,,N
15875794,,N
15889551,,N
15889545,,N
15887553,,N
15885567,,N
15871086,,N
15868828,,N
15940996,,N
15875796,,N
15875790,,N
15889553,,N
15889547,,N
15887555,,N
15885563,,N
15868830,,N
15940987,,N
15929282,,N
15875805,,N
15875799,,N
15875793,,N
15889550,,N
15889544,,N
15887558,,N
15887552,,N
15885566,,N
15868833,,N
15868827,,N
15860559,,N
15876664,,N
15850479,cc by,Y
15850477,cc by,Y
15893629,,N
15847682,cc by,Y
15896577,,N
15858276,,N
15858275,,N
15846701,,N
15864000,,N
15886433,,N
15861836,,N
15852508,,N
15868868,,N
15852511,,N
15915865,,N
15915811,,N
15861844,,N
15852517,,N
15861835,,N
15857247,,N
15852507,,N
15937014,,N
15870014,,Y
15852509,,N
15852512,,N
15852506,,N
15845847,,N
15907293,,N
15920990,,N
15910107,,N
15876649,,N
15876646,,N
15876651,,N
15863349,,N
15853138,,N
15913101,,N
15912582,,N
15896690,,N
15854846,,N
15923714,,N
15892682,,N
15892259,,N
15869393,,N
15850118,,N
15969900,,N
15923717,,N
15901424,,N
15850115,,N
15875683,,N
15923765,,N
15923722,,N
15850114,,N
15937349,,N
15924176,,N
15901426,,N
15850117,,N
15850111,,N
15875682,,N
15923715,,N
15901422,,N
15850119,,N
15850101,,N
15924188,,N
15922090,,N
15911982,,N
15892521,,N
15850128,,N
15850116,,N
15854844,,N
15894177,,N
15894178,,N
15894179,,N
15876643,,N
15876641,,N
15901249,cc by-nc-nd,Y
15926233,,N
15886485,cc by,Y
15915706,,N
15876619,,N
15876616,,N
15880907,,N
15165398,,N
15165393,,N
15165397,,N
15145712,,N
15162482,,N
15165396,,N
15063862,,N
15144981,,N
15148201,,N
15112041,,N
15157980,,N
15154966,,Y
15148356,,N
15130935,,N
15128922,,N
15130933,,N
15141220,,N
15132516,,N
15068923,,N
15154777,,N
15068924,,N
15068922,,N
15164042,,N
15107139,,N
15099138,,N
15154767,,N
15066233,,N
15154138,,N
15152974,,N
15139752,,N
15134529,,N
15048078,,N
15109685,,N
15114052,,Y
15096640,,N
15119966,,Y
15117759,,N
15115543,,Y
15113442,,Y
15116117,,N
15105828,,N
15096277,,Y
15090078,,Y
15087314,,N
15087500,,N
15073010,,N
15071087,,N
15067522,,N
15061867,,Y
15064283,,N
15064284,,N
15059837,,N
15125991,,N
15112370,,N
15120777,,N
15072674,,N
15037356,,N
14997542,,N
15120654,,N
15112367,,N
15147063,,N
15037355,,N
15120659,,N
15102677,,N
15057968,,N
15144112,,N
15072221,,N
15037354,,N
15037350,,N
15028651,,N
15120656,,N
15125002,,N
15124996,,N
15124991,,N
15098582,,N
15052640,,N
15047329,,N
15037360,,N
15037358,,N
15025641,,N
15059816,,N
15112371,,N
15037359,,N
